customer_id,age,plan,tenure_months,monthly_bill,monthly_usage_hours,usage_change_pct,login_frequency,complaint_count,open_complaints,avg_resolution_days,payment_delay_days,payment_failures,plan_changes,engagement_score,satisfaction_score,churn
C2515,68,Standard,11,929.71,59.4,-17.1,3,1,1,6.5,1,0,0,80.3,4.4,0
C2516,21,Standard,6,922.84,45.9,-25.0,7,2,2,4.5,0,0,2,41.5,4.6,1
C2517,18,Basic,28,510.26,45.8,-31.1,7,1,0,1.1,6,0,0,62.8,4.1,0
C2518,25,Basic,20,538.39,56.1,-2.9,5,2,1,0.5,0,2,0,74.4,4.7,0
C2519,46,Standard,39,886.6,29.9,-30.4,8,2,2,0.5,1,0,0,54.5,3.1,0
C2520,72,Standard,21,865.87,46.6,-22.8,5,1,0,7.5,2,0,2,75.4,2.9,0
C2521,56,Premium,5,1422.68,37.8,15.0,8,1,1,5.8,0,0,0,72.7,3.6,0
C2522,20,Standard,48,881.86,45.0,6.2,5,1,1,1.7,0,0,1,75.2,4.4,0
C2523,49,Standard,1,944.07,65.4,-38.6,5,2,0,0.5,4,1,1,82.0,4.5,0
C2524,27,Standard,5,852.01,39.7,13.1,10,0,0,5.8,3,2,0,62.8,4.9,0
C2525,27,Premium,13,1511.33,47.3,-4.2,7,2,0,1.0,0,1,0,48.3,4.3,0
C2526,36,Premium,15,1492.84,45.2,23.4,8,3,0,10.7,0,0,0,55.1,5.0,0
C2527,63,Standard,1,867.96,54.3,30.4,7,1,0,2.6,0,0,0,58.0,4.5,0
C2528,51,Premium,27,1406.35,50.4,-45.2,8,0,0,4.4,9,0,0,98.0,3.7,0
C2529,50,Basic,8,567.14,34.0,14.1,4,0,0,2.2,4,1,0,39.7,4.7,0
C2530,40,Standard,9,924.86,62.9,35.9,4,0,0,0.5,6,0,2,49.6,5.0,0
C2531,72,Basic,29,632.26,45.2,0.2,1,5,0,0.5,5,0,0,49.8,2.5,0
C2532,45,Standard,8,952.97,34.0,12.2,8,2,2,13.1,16,0,2,93.3,3.4,0
C2533,49,Premium,1,1566.03,31.3,0.6,7,1,1,1.9,11,0,1,69.6,2.9,0
C2534,67,Premium,3,1411.53,52.1,19.5,4,1,1,0.7,0,0,0,45.2,3.7,0
C2535,24,Basic,56,410.66,58.9,4.6,6,1,1,4.5,0,0,4,66.6,3.3,0
C2536,46,Standard,1,901.12,55.3,-55.6,10,0,0,7.5,2,0,2,59.3,4.3,0
C2537,25,Standard,7,841.59,41.8,-8.0,10,1,0,1.1,1,0,1,57.9,4.9,0
C2538,18,Basic,12,464.94,42.6,-9.6,2,0,0,3.0,2,1,0,76.0,4.9,0
C2539,74,Basic,12,625.31,51.1,12.8,7,2,0,1.0,0,0,0,57.1,4.6,0
C2540,72,Basic,1,558.49,33.9,24.4,6,0,0,6.1,9,0,0,75.9,4.1,0
C2541,20,Basic,12,452.22,58.9,-10.7,5,3,3,0.5,5,0,0,76.7,3.0,0
C2542,41,Basic,8,380.69,52.8,-35.6,8,0,0,1.6,3,1,0,48.8,4.9,1
C2543,40,Basic,64,448.0,36.9,2.7,10,2,2,1.7,2,0,0,55.8,5.0,0
C2544,25,Basic,3,471.14,44.7,-24.4,5,1,0,3.5,2,0,0,64.1,1.0,0
C2545,71,Premium,7,1482.94,43.4,-20.2,11,3,2,0.7,3,0,1,98.0,5.0,0
C2546,74,Standard,9,835.05,38.6,54.6,4,0,0,2.3,3,0,0,64.1,2.4,0
C2547,64,Enterprise,8,3055.49,57.7,-21.9,6,1,1,2.8,2,0,1,70.6,3.0,0
C2548,54,Standard,19,863.43,26.0,-44.1,8,3,3,7.8,4,1,0,61.2,4.4,0
C2549,20,Premium,4,1531.43,54.1,10.1,8,2,1,2.6,5,1,0,53.7,2.8,1
C2550,68,Premium,4,1501.69,57.3,12.7,14,2,2,0.5,4,0,0,52.1,3.8,0
C2551,50,Standard,23,945.92,44.7,17.0,6,1,1,0.5,1,1,0,69.6,2.8,0
C2552,45,Standard,12,887.1,22.1,16.0,7,2,0,9.0,2,1,2,75.2,4.4,0
C2553,64,Premium,9,1452.75,31.6,-1.4,6,0,0,13.6,0,1,0,28.4,3.6,0
C2554,25,Basic,3,469.07,36.9,-1.1,7,1,1,0.6,2,0,0,71.2,3.4,0
C2555,51,Basic,3,469.78,46.2,18.5,6,1,1,4.9,6,0,0,73.5,4.5,0
C2556,52,Standard,1,1002.23,56.3,35.2,8,2,1,1.0,0,0,0,90.8,3.4,0
C2557,49,Standard,1,902.83,33.0,-36.5,9,2,0,6.3,0,0,1,83.4,4.7,0
C2558,41,Basic,14,499.23,45.8,-20.2,11,1,0,0.5,7,0,1,56.1,3.2,0
C2559,31,Enterprise,40,3043.1,27.8,10.7,12,0,0,2.0,3,0,0,46.9,3.0,0
C2560,49,Standard,6,899.0,60.4,1.4,3,3,2,3.2,4,0,1,54.4,3.9,0
C2561,73,Standard,7,955.08,32.3,-49.8,7,1,0,6.7,1,0,1,72.8,4.2,0
C2562,63,Enterprise,2,2980.4,43.6,-19.3,7,0,0,6.8,2,0,0,58.9,3.7,0
C2563,60,Standard,8,875.32,45.6,2.6,10,1,0,0.7,5,0,3,74.2,3.3,1
C2564,33,Enterprise,1,2949.99,45.6,-4.7,8,2,0,12.0,8,0,0,97.8,2.9,0
C2565,21,Standard,44,991.5,32.2,-14.0,11,0,0,3.6,14,1,0,82.5,4.0,0
C2566,69,Basic,20,495.51,40.2,53.6,13,1,1,3.8,7,0,0,71.8,3.9,0
C2567,54,Premium,72,1440.3,32.7,-5.6,8,0,0,7.7,0,0,0,64.7,3.6,0
C2568,71,Standard,38,908.84,44.9,0.8,11,3,0,1.4,1,0,1,62.8,5.0,0
C2569,38,Premium,11,1466.5,36.0,-1.7,6,3,1,1.9,5,1,0,79.7,3.2,0
C2570,31,Enterprise,13,2979.52,42.9,0.3,7,1,1,14.7,2,1,1,65.2,5.0,0
C2571,48,Premium,3,1514.54,47.7,-4.1,8,2,1,0.5,2,1,0,74.6,3.5,0
C2572,72,Standard,11,975.05,42.0,-57.1,4,1,1,7.1,6,0,0,52.1,4.8,0
C2573,65,Premium,41,1504.08,40.4,-29.8,10,2,0,6.5,7,0,0,65.6,4.1,0
C2574,35,Standard,1,863.45,36.4,-12.9,6,3,0,1.1,6,0,1,66.0,4.9,0
C2575,24,Standard,35,873.75,42.3,15.3,6,0,0,6.0,1,0,0,73.5,5.0,0
C2576,27,Premium,7,1531.82,33.8,-12.5,9,1,1,1.4,1,0,0,41.5,4.1,0
C2577,24,Basic,41,401.08,49.4,-25.8,7,2,2,3.5,1,0,1,74.9,3.1,0
C2578,50,Premium,50,1446.87,45.7,18.6,3,0,0,2.1,4,1,0,66.5,2.4,0
C2579,40,Premium,20,1509.63,43.8,28.8,6,3,2,0.5,1,0,1,36.3,3.4,1
C2580,38,Premium,19,1413.67,66.6,-43.3,3,0,0,7.9,0,2,1,85.5,4.9,0
C2581,36,Standard,10,883.37,62.1,-2.6,7,1,0,2.8,6,0,1,45.3,5.0,0
C2582,65,Premium,32,1475.09,30.9,-71.8,4,2,0,2.3,0,0,1,59.4,4.9,0
C2583,36,Standard,58,942.87,49.4,-12.8,7,4,1,7.4,22,1,0,29.1,3.7,1
C2584,53,Premium,26,1486.49,41.8,42.1,8,0,0,1.4,7,1,0,77.6,4.8,0
C2585,46,Basic,17,558.33,46.8,-2.7,3,0,0,3.0,12,1,0,68.0,4.3,0
C2586,35,Basic,16,502.94,38.2,-39.5,8,0,0,7.5,7,0,0,90.8,3.1,0
C2587,19,Basic,34,587.82,42.2,-38.9,7,0,0,1.5,0,1,1,60.5,3.4,0
C2588,18,Standard,14,829.63,37.8,-28.3,6,1,1,5.5,2,0,0,74.3,5.0,0
C2589,64,Standard,29,979.86,31.0,-21.8,7,3,3,2.5,9,0,0,78.4,2.5,0
C2590,22,Premium,12,1478.44,63.2,-52.3,7,2,0,0.6,0,1,1,69.1,4.7,0
C2591,37,Standard,1,972.7,25.3,3.2,1,1,1,0.5,1,0,0,57.6,2.9,0
C2592,28,Standard,8,958.26,29.4,8.6,7,1,0,4.5,2,0,0,48.5,3.9,0
C2593,59,Basic,10,356.4,32.0,-13.8,5,4,0,1.1,2,0,1,49.5,5.0,0
C2594,19,Standard,2,922.96,58.4,46.1,8,0,0,5.9,11,0,3,77.2,4.2,0
C2595,20,Standard,1,948.88,43.2,-15.7,7,0,0,0.7,2,0,1,52.1,3.8,0
C2596,40,Basic,13,565.43,32.8,25.1,11,1,1,2.9,1,1,0,53.0,3.6,0
C2597,72,Basic,1,440.17,40.7,-39.7,7,2,2,0.5,2,0,0,50.2,5.0,0
C2598,29,Basic,6,528.52,56.1,2.5,6,1,1,4.7,2,2,0,63.5,4.5,0
C2599,37,Basic,24,508.75,62.1,6.3,11,1,0,5.1,3,1,0,71.0,4.9,0
C2600,22,Standard,60,920.57,43.1,-22.8,5,1,1,8.7,20,0,0,75.1,4.7,0
C2601,54,Basic,22,548.95,41.5,-0.8,5,1,1,2.9,3,0,0,49.6,4.6,0
C2602,55,Premium,72,1556.84,39.5,-23.0,5,2,0,0.5,2,0,0,65.5,4.1,0
C2603,47,Premium,21,1466.21,31.4,-12.8,7,2,0,6.2,3,2,0,21.9,3.2,1
C2604,26,Standard,6,912.27,46.6,-12.1,9,0,0,1.3,15,0,0,68.7,4.2,0
C2605,51,Enterprise,20,3001.06,34.6,-40.1,7,1,0,8.0,3,1,0,55.5,3.6,0
C2606,70,Standard,21,887.03,36.6,8.1,11,1,0,13.3,0,0,0,27.5,2.3,0
C2607,61,Standard,8,891.81,53.4,9.8,3,1,1,0.5,9,0,1,44.6,5.0,0
C2608,52,Enterprise,1,3008.8,55.7,-14.3,9,1,1,0.5,3,1,0,63.6,2.9,1
C2609,69,Basic,21,468.9,25.8,1.1,6,0,0,8.0,0,0,0,53.7,3.5,0
C2610,39,Enterprise,1,3043.15,51.8,-28.0,3,1,1,8.0,1,0,1,65.8,3.0,0
C2611,61,Basic,17,562.47,45.8,-36.3,8,2,2,3.1,0,1,0,67.4,3.1,0
C2612,41,Standard,3,857.97,55.8,-15.0,8,0,0,7.7,12,0,1,70.0,2.9,0
C2613,34,Basic,15,564.92,43.4,12.3,9,0,0,9.3,0,0,0,63.6,3.4,0
C2614,27,Premium,12,1458.07,41.1,-6.9,9,0,0,2.8,5,1,2,43.9,4.0,1
C2615,47,Standard,1,943.89,46.2,-16.0,2,0,0,4.1,1,0,0,77.5,4.1,0
C2616,73,Premium,8,1564.82,30.7,3.4,8,1,1,3.3,0,0,1,66.1,4.5,0
C2617,63,Standard,16,894.27,52.2,-27.9,4,6,0,0.7,2,0,0,39.3,3.4,1
C2618,40,Standard,33,858.48,39.9,-35.7,4,2,2,2.0,0,0,0,51.1,1.5,0
C2619,49,Basic,39,469.57,36.7,-13.8,3,1,1,4.0,6,1,0,81.2,4.8,0
C2620,34,Basic,11,517.09,34.0,-26.3,6,1,0,3.3,3,0,2,40.0,4.6,0
C2621,67,Enterprise,23,3097.23,49.2,-34.7,6,1,0,0.8,2,0,0,84.9,3.2,0
C2622,68,Standard,6,814.36,57.2,17.6,6,2,0,8.4,7,0,0,98.0,4.5,0
C2623,34,Premium,7,1504.01,49.8,50.1,8,1,0,5.4,2,0,1,54.2,4.0,0
C2624,31,Premium,3,1494.6,43.6,-43.9,7,1,0,0.5,3,1,1,50.8,4.0,1
C2625,26,Standard,14,876.17,44.3,-15.4,4,1,0,1.5,6,1,0,77.8,4.1,0
C2626,57,Standard,6,894.96,40.6,-0.6,4,1,1,18.9,5,0,1,57.6,2.9,1
C2627,19,Basic,1,471.89,56.9,-48.0,9,0,0,1.7,4,0,0,55.7,3.2,0
C2628,62,Basic,20,561.16,41.8,-10.6,12,2,2,3.8,4,0,1,75.0,4.2,0
C2629,42,Basic,22,566.12,55.4,-8.8,7,0,0,0.5,1,0,1,53.7,3.7,0
C2630,56,Standard,8,903.41,37.4,7.0,7,1,1,1.3,0,0,1,59.7,3.8,0
C2631,26,Standard,1,891.94,66.2,-24.3,4,3,2,7.5,3,0,0,58.2,4.7,0
C2632,71,Standard,10,874.35,42.5,-19.1,10,0,0,2.5,1,1,0,64.5,1.4,1
C2633,39,Standard,10,903.51,49.4,19.3,3,3,1,6.1,0,0,0,38.1,4.9,0
C2634,60,Standard,19,991.39,26.9,5.5,7,0,0,0.5,1,0,1,57.3,3.9,0
C2635,63,Standard,6,893.81,53.7,13.2,9,2,2,3.8,5,0,0,48.7,3.8,0
C2636,21,Premium,20,1457.03,32.2,-48.9,7,1,1,1.2,4,1,1,47.1,4.1,0
C2637,43,Basic,36,479.11,62.3,-21.7,12,3,1,6.9,9,0,0,92.0,3.4,0
C2638,46,Basic,4,536.67,44.0,32.9,9,0,0,10.1,4,0,0,98.0,2.8,0
C2639,62,Premium,69,1463.11,32.6,-7.1,6,0,0,4.1,2,1,1,47.1,4.4,0
C2640,51,Standard,8,897.31,41.9,-8.1,6,2,1,0.6,1,0,1,72.9,5.0,0
C2641,40,Standard,5,922.64,49.2,-7.1,1,1,0,2.2,5,0,0,54.9,4.8,0
C2642,54,Basic,9,466.91,54.1,34.2,7,1,0,2.2,2,0,0,76.3,4.8,0
C2643,28,Standard,1,810.78,52.0,-23.7,10,1,0,6.2,6,0,0,31.2,2.4,0
C2644,23,Basic,2,445.43,53.0,11.8,9,1,1,2.2,7,0,0,53.3,4.5,0
C2645,35,Basic,9,456.06,36.5,1.6,6,0,0,1.4,1,1,0,62.5,3.4,0
C2646,38,Standard,25,887.56,32.7,-39.2,5,0,0,3.3,1,1,4,29.9,3.3,0
C2647,59,Standard,41,901.21,38.7,-12.5,8,1,1,3.6,9,1,0,70.1,3.8,0
C2648,53,Premium,19,1540.19,30.1,-25.8,2,0,0,5.8,2,0,1,36.7,5.0,0
C2649,58,Premium,2,1437.64,28.0,-36.8,12,0,0,8.1,4,2,0,79.0,3.0,0
C2650,55,Standard,20,932.91,37.3,24.9,5,0,0,7.7,1,0,1,51.2,3.5,0
C2651,51,Premium,18,1480.45,63.6,-35.5,5,3,0,3.4,5,2,1,55.0,2.5,1
C2652,34,Basic,29,409.72,60.2,13.7,10,1,1,2.6,0,1,0,64.3,2.2,0
C2653,54,Standard,31,899.68,30.4,-26.5,6,0,0,5.7,7,0,0,59.4,3.5,0
C2654,42,Premium,36,1564.81,39.0,28.9,7,2,1,1.3,16,1,0,70.0,4.8,0
C2655,55,Standard,9,943.16,51.4,-15.5,9,3,3,5.0,5,0,2,97.7,4.9,0
C2656,29,Standard,21,895.19,42.9,3.4,10,3,1,2.5,1,1,1,85.6,4.0,0
C2657,40,Basic,5,555.29,47.6,-19.2,6,0,0,0.5,3,0,1,38.8,3.8,0
C2658,70,Standard,72,908.61,24.4,-59.2,8,1,1,4.9,4,0,0,50.5,3.2,0
C2659,59,Premium,3,1548.06,51.8,-46.7,8,2,0,3.7,0,0,0,59.7,2.3,0
C2660,39,Premium,1,1415.92,50.3,-52.5,9,2,1,0.5,1,0,0,39.8,2.5,1
C2661,38,Premium,2,1436.52,24.7,1.3,10,3,3,2.1,6,0,0,67.6,5.0,0
C2662,44,Premium,26,1535.45,33.8,-5.7,8,1,0,2.3,11,1,0,90.7,2.6,0
C2663,74,Standard,10,975.96,33.3,9.9,8,0,0,3.7,1,0,0,58.8,2.2,0
C2664,48,Standard,10,919.86,30.3,-22.0,14,1,0,4.0,0,0,1,69.5,3.1,0
C2665,23,Basic,55,474.13,27.0,-59.3,10,1,0,0.7,15,2,0,47.7,2.0,1
C2666,44,Standard,45,856.47,31.3,27.5,8,1,0,0.5,1,1,1,66.5,4.7,0
C2667,57,Standard,6,883.23,37.9,19.7,10,0,0,5.5,6,0,0,61.1,3.7,0
C2668,51,Enterprise,4,3059.68,44.4,4.3,5,3,0,14.0,1,0,2,60.2,3.4,0
C2669,29,Standard,33,881.87,39.8,22.8,5,4,0,9.9,11,0,1,53.9,4.1,1
C2670,62,Standard,42,951.39,59.1,-7.5,5,0,0,2.4,3,0,4,83.3,4.5,0
C2671,74,Standard,14,931.63,29.8,1.6,7,3,2,2.6,2,0,1,75.0,3.8,0
C2672,70,Standard,17,984.7,24.8,-22.6,5,0,0,9.3,0,0,0,76.6,3.8,0
C2673,24,Premium,5,1509.01,39.7,-31.8,3,0,0,2.7,1,0,0,60.6,2.6,0
C2674,27,Basic,29,496.52,25.3,-44.4,4,0,0,1.1,7,0,1,63.6,3.2,0
C2675,62,Standard,18,953.88,34.4,-23.8,15,2,0,4.0,0,0,1,51.8,4.4,0
C2676,34,Premium,12,1452.24,44.8,61.5,7,0,0,2.3,0,0,1,54.9,3.8,0
C2677,43,Standard,1,876.8,47.0,-43.0,6,1,0,5.4,0,0,0,57.1,4.9,0
C2678,38,Basic,44,415.0,34.9,-28.4,6,2,0,5.4,0,3,0,53.2,4.6,1
C2679,45,Standard,17,836.28,48.8,-2.2,8,2,0,9.6,4,1,1,58.0,2.0,0
C2680,63,Premium,3,1595.17,29.1,54.9,4,3,3,0.5,15,0,0,94.7,4.2,0
C2681,19,Basic,16,533.62,45.9,-31.2,6,2,1,2.6,0,0,1,74.9,3.8,0
C2682,71,Premium,20,1430.46,26.8,-20.7,7,1,1,5.4,6,1,0,68.8,2.1,1
C2683,60,Premium,13,1558.74,82.1,11.8,7,1,0,2.0,0,1,0,47.5,1.9,0
C2684,18,Standard,22,863.82,55.2,10.4,3,1,1,3.5,14,0,2,46.9,3.1,0
C2685,68,Enterprise,15,3031.05,34.0,-22.4,5,1,0,5.9,2,1,0,39.1,3.4,0
C2686,70,Premium,53,1530.3,43.0,-25.8,8,3,3,2.2,7,1,1,89.1,4.5,1
C2687,53,Premium,1,1582.25,31.8,6.2,5,0,0,1.8,0,1,0,69.0,2.8,0
C2688,68,Premium,2,1472.11,49.2,-12.6,8,1,1,0.7,8,0,0,57.0,5.0,0
C2689,43,Basic,3,461.99,56.8,2.2,5,3,0,6.1,0,2,2,66.5,4.4,0
C2690,46,Basic,21,364.55,57.9,-9.2,6,1,0,5.6,0,1,1,75.3,3.6,0
C2691,38,Standard,18,892.91,56.9,3.8,10,0,0,4.8,4,0,1,41.9,4.1,0
C2692,28,Basic,40,535.27,54.7,6.4,10,2,1,1.7,0,0,1,70.6,5.0,0
C2693,57,Standard,23,942.1,46.1,-53.7,8,1,1,3.1,8,0,1,63.2,3.6,1
C2694,28,Premium,12,1561.62,42.9,-16.6,3,0,0,0.5,3,0,0,59.4,3.6,0
C2695,53,Premium,72,1513.49,40.1,3.3,12,0,0,1.3,1,2,0,68.2,4.2,0
C2696,66,Standard,5,924.24,35.0,15.3,7,2,1,2.0,1,0,0,83.3,2.7,0
C2697,56,Premium,32,1502.41,39.2,-13.3,7,1,1,0.5,0,0,0,98.0,3.8,0
C2698,57,Premium,10,1534.37,38.2,-51.1,6,0,0,0.5,4,0,0,77.8,3.2,0
C2699,52,Standard,18,852.29,29.8,26.2,5,0,0,6.2,9,0,1,31.0,4.5,0
C2700,71,Basic,23,428.58,40.1,16.4,7,1,1,12.4,5,0,0,71.1,3.7,0
C2701,51,Standard,18,857.56,41.1,-2.4,5,1,0,1.4,3,3,0,63.8,4.5,1
C2702,72,Premium,2,1509.68,31.5,-16.6,5,1,1,0.5,0,2,0,83.8,3.6,0
C2703,64,Standard,10,833.98,52.4,10.0,6,0,0,9.6,7,0,1,70.7,2.5,0
C2704,41,Standard,14,867.34,45.5,-16.4,3,1,1,8.6,13,1,0,68.5,5.0,1
C2705,71,Basic,34,468.94,30.6,16.9,3,0,0,3.7,1,0,0,64.9,3.0,0
C2706,39,Premium,10,1538.09,44.9,39.9,10,2,0,1.4,2,0,1,62.1,3.9,0
C2707,22,Premium,45,1532.0,37.3,-17.2,3,1,1,0.5,0,0,0,66.0,4.1,1
C2708,73,Premium,10,1502.52,39.9,14.5,4,3,0,9.8,7,0,1,98.0,4.6,0
C2709,50,Enterprise,14,3021.55,42.6,-21.4,7,1,0,8.9,0,1,1,57.6,5.0,0
C2710,53,Premium,28,1522.54,58.7,20.7,10,2,0,4.8,2,0,0,51.4,3.5,0
C2711,64,Enterprise,15,2980.82,37.5,-11.2,12,2,0,9.5,3,1,1,64.6,2.9,1
C2712,37,Enterprise,58,2971.88,46.6,31.2,11,1,1,0.5,0,2,0,33.8,1.7,0
C2713,36,Premium,19,1575.83,35.7,-11.9,8,2,1,0.5,0,0,1,37.4,3.6,0
C2714,52,Standard,13,774.54,51.8,-27.4,5,2,1,0.7,6,0,1,41.9,1.7,1
C2715,69,Basic,1,461.93,47.0,-13.4,5,1,1,0.8,1,1,3,48.5,2.8,0
C2716,60,Standard,9,888.81,40.7,-10.6,3,1,0,6.1,5,0,0,98.0,3.7,0
C2717,34,Standard,6,927.0,56.4,0.9,7,2,2,8.9,5,1,0,47.0,5.0,0
C2718,62,Basic,24,555.78,69.7,-13.2,8,0,0,0.8,2,0,0,63.4,3.6,0
C2719,60,Basic,4,591.84,40.8,1.1,7,1,1,2.2,0,1,0,52.5,4.5,0
C2720,51,Enterprise,4,2994.41,46.9,1.6,5,1,1,2.1,0,1,2,66.1,3.8,0
C2721,26,Premium,3,1497.76,42.9,-15.7,5,1,0,0.7,2,0,0,92.2,3.7,0
C2722,43,Premium,2,1517.13,83.9,3.2,5,1,0,6.7,0,0,0,90.7,4.7,0
C2723,19,Standard,6,872.44,41.0,-19.7,9,1,1,2.6,5,1,0,53.9,4.0,0
C2724,70,Basic,39,439.79,36.7,45.0,7,2,2,2.9,1,1,0,57.7,3.4,0
C2725,26,Basic,26,494.19,37.7,2.5,8,1,1,1.0,4,0,0,76.3,4.9,0
C2726,26,Basic,23,536.27,56.6,10.3,2,2,0,2.9,2,0,0,77.4,3.3,0
C2727,57,Basic,28,486.85,53.3,-9.9,10,2,1,5.5,3,0,3,63.6,2.8,0
C2728,34,Basic,5,519.67,52.2,-23.0,1,0,0,1.3,7,0,1,76.7,2.7,0
C2729,18,Enterprise,39,2905.56,53.6,15.9,2,0,0,0.5,8,1,0,44.4,3.4,0
C2730,42,Premium,2,1499.92,53.6,3.2,6,1,1,3.1,0,0,1,45.7,3.8,0
C2731,60,Basic,7,478.83,46.5,-70.3,16,2,1,3.5,4,0,0,56.0,4.0,0
C2732,57,Basic,15,435.24,46.6,43.1,7,3,3,0.8,3,0,1,45.8,3.6,1
C2733,59,Standard,1,931.86,37.4,13.4,8,0,0,1.0,4,0,1,76.3,3.5,0
C2734,42,Basic,23,591.28,40.3,-14.5,8,1,0,0.6,0,1,0,28.3,4.0,0
C2735,56,Enterprise,8,3048.5,54.0,10.1,9,2,1,8.9,0,0,1,62.2,4.7,0
C2736,52,Standard,27,951.69,34.6,5.5,7,3,0,0.8,2,0,2,59.5,1.0,0
C2737,20,Standard,12,934.62,43.7,7.4,8,2,2,0.5,0,0,0,71.6,2.0,0
C2738,67,Standard,3,931.32,38.1,-26.8,12,1,1,6.4,5,0,0,60.3,4.6,0
C2739,54,Basic,23,409.03,33.4,-3.2,7,0,0,5.7,5,0,0,74.1,3.4,0
C2740,61,Standard,5,892.6,68.6,2.6,7,0,0,2.1,0,0,0,55.2,4.5,0
C2741,61,Premium,12,1524.43,48.3,25.8,9,1,1,5.6,2,2,0,48.6,2.5,0
C2742,68,Standard,1,925.57,36.0,-2.4,9,0,0,2.1,3,2,2,52.7,3.7,0
C2743,47,Basic,17,562.59,74.8,5.8,3,1,0,0.9,7,2,0,61.5,2.6,0
C2744,55,Standard,19,847.38,31.9,-27.8,4,2,1,1.9,17,2,1,54.0,4.1,0
C2745,51,Standard,8,929.36,69.9,-3.3,7,2,2,2.3,0,1,0,51.9,3.5,1
C2746,29,Premium,55,1445.75,45.8,16.7,7,1,0,0.5,2,1,0,28.3,2.4,0
C2747,36,Standard,37,888.42,36.2,-22.1,9,3,2,0.5,6,0,0,85.1,4.3,0
C2748,54,Standard,22,895.9,31.4,-14.7,8,2,2,7.3,6,1,1,69.1,4.3,0
C2749,61,Standard,22,942.13,52.2,-29.1,6,1,0,1.7,3,1,0,55.4,3.5,1
C2750,66,Standard,5,936.25,61.2,-38.9,8,1,1,1.4,0,1,0,88.5,3.3,1
C2751,34,Standard,19,905.02,30.0,-26.5,5,2,0,7.7,3,1,1,41.4,4.6,0
C2752,27,Standard,3,791.4,26.1,9.1,5,2,2,0.6,1,0,0,53.2,4.1,0
C2753,74,Standard,2,921.24,46.8,-11.2,4,1,1,0.9,2,1,0,71.0,3.7,0
C2754,72,Premium,72,1485.62,40.5,-26.4,7,0,0,6.2,1,0,1,58.8,2.7,0
C2755,66,Standard,17,968.59,45.7,49.5,5,2,0,1.1,0,3,0,65.0,5.0,0
C2756,64,Enterprise,10,3056.67,38.1,-22.5,3,1,1,3.5,5,1,2,52.0,3.7,0
C2757,29,Standard,6,852.1,30.1,10.6,6,3,1,4.7,4,0,1,40.6,5.0,0
C2758,33,Enterprise,16,3028.11,41.5,3.3,11,2,0,0.9,3,0,0,49.8,3.3,0
C2759,41,Premium,1,1529.1,62.9,1.2,7,2,2,1.0,1,0,2,73.6,3.4,0
C2760,36,Standard,1,925.46,45.8,-50.8,8,2,1,2.5,6,2,0,70.9,3.3,0
C2761,25,Premium,1,1518.98,31.8,26.8,9,2,1,5.5,0,0,0,47.4,3.9,0
C2762,48,Basic,12,530.51,56.6,3.0,7,0,0,2.8,2,0,0,28.2,3.8,0
C2763,38,Enterprise,16,3074.07,32.7,18.0,5,0,0,0.5,4,0,0,64.2,4.4,0
C2764,34,Standard,1,871.43,32.1,23.5,9,0,0,1.5,6,2,1,53.1,3.6,0
C2765,40,Basic,22,453.71,63.2,37.8,11,1,0,1.4,4,0,0,62.6,4.1,0
C2766,54,Standard,4,938.14,35.3,-30.0,7,2,0,5.8,0,1,1,74.3,4.3,0
C2767,71,Enterprise,20,2904.83,53.8,-23.0,11,1,0,1.2,0,0,0,96.5,2.5,0
C2768,33,Basic,72,531.7,62.9,-19.6,9,2,2,8.1,0,0,0,55.3,2.8,0
C2769,23,Standard,21,922.85,39.7,-26.7,6,1,1,1.4,3,0,0,57.6,2.7,1
C2770,25,Premium,38,1381.72,54.0,28.0,8,1,1,0.8,1,0,0,59.1,4.4,0
C2771,42,Premium,53,1467.18,51.9,-30.1,8,0,0,2.7,0,0,0,80.6,4.8,0
C2772,35,Standard,12,977.8,30.1,-14.5,11,1,1,1.7,0,1,0,70.2,3.4,0
C2773,42,Basic,21,426.14,43.7,-45.8,8,2,1,3.7,4,0,0,64.7,4.3,0
C2774,29,Basic,34,509.63,42.3,13.3,5,0,0,8.7,5,0,0,72.6,3.4,0
C2775,32,Standard,7,848.75,42.0,-8.2,6,0,0,9.9,7,0,1,35.6,4.4,0
C2776,43,Standard,5,863.55,40.9,17.1,9,0,0,0.9,3,1,1,67.7,5.0,0
C2777,58,Enterprise,52,3094.82,45.8,12.5,4,2,1,0.6,1,1,0,87.4,5.0,0
C2778,62,Basic,23,505.17,47.7,-46.0,4,1,1,9.8,2,0,0,66.2,5.0,0
C2779,43,Standard,4,924.85,45.3,-0.4,8,0,0,5.9,4,0,1,66.9,5.0,0
C2780,64,Basic,10,493.38,44.0,-32.3,4,0,0,1.1,4,0,0,65.2,4.3,0
C2781,49,Basic,28,423.24,37.0,-1.5,4,0,0,5.7,4,1,1,92.9,4.8,0
C2782,27,Standard,14,839.75,66.0,-19.7,6,2,1,4.7,13,1,1,98.0,3.3,0
C2783,33,Standard,18,957.92,31.0,40.8,3,3,3,1.0,5,1,0,58.1,4.5,0
C2784,24,Standard,25,906.64,17.1,61.6,9,1,1,8.3,5,0,1,62.9,3.0,0
C2785,34,Enterprise,17,2960.49,47.1,-11.1,6,2,1,1.4,6,0,0,50.6,5.0,1
C2786,40,Standard,13,897.9,37.0,-2.5,5,0,0,2.3,2,0,0,81.7,3.0,0
