customer_id,age,plan,tenure_months,monthly_bill,monthly_usage_hours,usage_change_pct,login_frequency,complaint_count,open_complaints,avg_resolution_days,payment_delay_days,payment_failures,plan_changes,engagement_score,satisfaction_score,churn
C3699,52,Premium,19,1523.0,51.4,6.2,6,2,2,2.2,0,1,0,98.0,5.0,0
C3700,25,Premium,15,1496.56,32.7,23.7,6,2,1,5.0,22,0,0,69.9,3.3,1
C3701,33,Basic,26,506.4,64.5,8.4,2,1,0,0.9,12,0,0,98.0,1.4,0
C3702,59,Standard,24,922.78,56.0,-66.3,3,1,0,6.7,2,0,0,74.1,4.5,0
C3703,53,Premium,15,1416.03,30.2,-32.9,8,2,1,1.5,0,0,2,32.4,2.7,1
C3704,47,Standard,22,935.25,39.5,-3.8,6,1,0,4.5,5,0,0,46.0,1.9,0
C3705,35,Standard,41,932.37,61.6,-11.1,10,1,1,1.4,0,1,0,43.1,3.4,0
C3706,19,Standard,11,867.77,48.7,-13.2,7,0,0,10.7,3,2,2,61.5,3.6,1
C3707,66,Standard,10,948.76,53.3,-29.6,3,0,0,0.7,5,0,1,74.2,3.0,0
C3708,30,Basic,28,410.31,40.8,-40.1,11,0,0,2.6,0,2,0,76.0,4.4,0
C3709,21,Standard,17,913.12,56.7,45.2,5,4,0,1.8,11,0,0,76.3,4.5,0
C3710,43,Basic,1,500.6,68.7,-4.3,8,1,0,2.7,21,0,1,72.1,4.1,1
C3711,42,Standard,44,886.62,33.9,11.1,5,1,1,0.9,1,0,0,68.6,4.7,0
C3712,47,Basic,1,499.77,40.2,-4.8,10,1,0,2.5,13,1,0,69.7,4.5,0
C3713,28,Standard,27,922.31,48.7,-3.8,10,0,0,0.5,1,0,1,54.3,4.7,0
C3714,24,Basic,28,426.78,42.8,-6.6,9,0,0,0.9,6,0,0,65.5,3.2,0
C3715,48,Standard,61,939.04,48.5,-33.0,7,1,1,3.9,5,0,0,65.3,4.3,0
C3716,61,Premium,1,1482.59,51.0,-42.9,7,2,2,2.2,0,0,1,92.5,3.0,1
C3717,27,Basic,18,539.62,42.8,4.7,8,1,1,2.4,1,0,0,65.4,4.3,0
C3718,56,Basic,11,524.74,38.4,-0.3,3,2,0,9.4,1,0,1,70.6,2.6,0
C3719,30,Basic,8,481.76,46.0,18.5,10,0,0,0.8,0,1,1,98.0,5.0,0
C3720,48,Premium,1,1495.83,31.4,13.4,10,0,0,2.8,11,0,1,78.0,2.3,1
C3721,24,Standard,16,898.18,37.3,-25.2,3,3,3,2.7,0,1,0,61.2,4.3,1
C3722,73,Standard,13,963.25,41.2,23.3,10,0,0,2.1,10,1,0,61.2,4.4,0
C3723,66,Basic,2,453.38,45.0,14.1,7,0,0,6.2,2,2,1,98.0,5.0,0
C3724,59,Standard,18,881.48,63.2,12.3,7,2,1,2.9,0,0,0,72.3,4.0,0
C3725,59,Premium,26,1435.71,28.0,51.2,8,1,1,6.0,2,0,0,63.7,2.9,0
C3726,73,Premium,29,1503.96,45.4,46.1,10,1,1,6.9,3,1,0,55.3,4.9,0
C3727,53,Standard,47,874.06,53.2,12.2,6,1,1,0.5,2,1,0,45.5,3.6,0
C3728,37,Basic,10,478.91,42.2,9.1,10,0,0,9.7,1,0,1,63.6,2.7,0
C3729,21,Basic,61,558.39,38.8,22.0,4,1,0,5.0,6,1,0,67.6,3.0,0
C3730,71,Basic,40,466.07,43.7,-19.6,3,1,0,2.3,12,2,1,49.4,5.0,1
C3731,24,Basic,7,492.62,39.0,-19.2,8,0,0,6.0,0,0,0,66.5,3.2,0
C3732,71,Basic,3,480.66,34.3,11.8,8,6,0,0.9,3,0,1,59.6,4.6,0
C3733,18,Basic,11,483.17,36.3,-26.4,7,1,1,6.0,1,2,0,50.0,4.4,0
C3734,61,Standard,10,1009.87,36.5,9.8,8,2,2,2.8,5,0,0,59.7,3.6,0
C3735,73,Enterprise,17,2929.6,78.0,-1.1,7,0,0,2.1,4,0,1,67.5,3.2,0
C3736,62,Standard,17,924.76,47.3,-26.4,4,2,2,3.0,0,0,0,84.9,3.3,0
C3737,59,Premium,27,1596.09,43.1,-4.4,10,0,0,4.4,4,0,1,84.7,3.4,0
C3738,64,Premium,14,1542.16,34.8,27.6,9,3,2,1.1,5,1,0,76.8,3.4,0
C3739,30,Basic,2,500.88,66.2,-2.9,9,0,0,0.5,5,0,0,35.9,3.7,0
C3740,72,Premium,39,1452.09,52.4,-2.8,7,3,1,8.3,8,0,1,71.1,3.4,1
C3741,39,Basic,7,551.19,54.1,3.2,6,1,0,10.5,11,1,0,81.7,5.0,0
C3742,71,Standard,71,936.49,63.6,6.5,9,1,1,3.4,1,0,0,55.4,4.2,0
C3743,38,Basic,2,437.81,39.1,-13.3,10,2,1,2.5,4,0,0,92.4,3.9,0
C3744,39,Enterprise,63,2986.19,64.0,3.8,8,2,1,0.5,3,0,1,73.5,3.2,0
C3745,45,Basic,1,450.76,48.4,-31.2,4,3,0,1.9,6,0,0,69.2,4.1,1
C3746,26,Basic,5,384.62,58.6,-25.0,10,0,0,1.5,0,0,2,50.1,5.0,0
C3747,43,Enterprise,1,2949.83,44.9,-21.8,1,2,1,1.7,2,0,0,38.1,4.5,1
C3748,26,Basic,24,503.22,39.3,6.7,5,3,1,4.4,1,0,0,61.8,2.7,1
C3749,32,Standard,37,922.21,53.9,-1.0,3,1,1,1.6,4,0,0,39.8,4.9,0
C3750,27,Premium,11,1486.06,33.4,-8.4,3,3,0,5.5,2,0,0,82.3,2.4,0
C3751,41,Premium,52,1553.97,52.3,12.3,7,1,0,16.4,2,1,1,60.8,4.3,0
C3752,74,Enterprise,17,3040.18,22.2,4.5,8,4,3,2.8,1,0,0,40.0,5.0,1
C3753,59,Enterprise,19,2993.99,29.6,-12.2,7,0,0,1.1,6,0,0,41.3,4.0,0
C3754,25,Basic,37,488.9,35.9,-30.9,5,1,0,11.1,2,0,2,98.0,4.2,1
C3755,41,Premium,7,1514.31,42.6,-25.5,10,1,1,4.6,2,0,1,42.9,2.7,1
C3756,33,Standard,8,898.29,54.6,-41.7,8,1,0,0.9,8,0,1,55.0,3.9,0
C3757,66,Standard,47,841.97,37.0,-1.5,5,1,0,18.1,0,0,1,61.7,1.7,0
C3758,43,Basic,46,487.18,50.0,-26.6,5,1,1,0.5,1,0,0,80.8,2.8,1
C3759,44,Standard,72,925.62,43.0,-17.4,4,1,1,3.0,4,0,0,68.0,4.4,0
C3760,54,Enterprise,46,3051.59,57.7,-8.2,6,1,1,4.0,0,0,0,63.7,3.3,0
C3761,21,Enterprise,2,3037.41,34.9,21.1,11,1,0,0.7,3,0,0,84.4,4.9,0
C3762,67,Standard,34,912.37,40.9,18.2,5,1,0,0.5,2,2,1,64.6,4.6,0
C3763,41,Basic,10,557.29,60.9,-6.4,8,0,0,0.5,4,1,0,98.0,3.2,0
C3764,36,Standard,72,915.96,34.0,26.6,7,0,0,9.1,3,0,0,59.6,4.1,0
C3765,53,Premium,12,1495.46,51.8,-55.3,8,0,0,3.1,0,0,1,18.8,4.4,1
C3766,56,Premium,16,1558.15,26.9,41.9,9,1,1,0.7,0,1,0,28.0,4.2,0
C3767,27,Standard,15,927.81,62.4,12.3,8,2,2,3.3,1,1,2,55.8,5.0,0
C3768,42,Basic,7,551.08,36.0,-2.4,6,0,0,0.5,11,0,1,29.3,3.7,1
C3769,35,Standard,1,851.5,36.9,-27.3,2,0,0,1.6,0,0,1,74.0,5.0,0
C3770,36,Standard,45,864.59,31.2,-16.0,9,1,0,5.1,2,0,0,76.5,3.2,0
C3771,53,Enterprise,32,2966.3,50.8,10.2,6,2,2,0.5,11,0,0,78.6,4.4,0
C3772,27,Standard,3,906.27,46.2,10.8,7,1,0,3.2,0,0,0,48.1,4.1,0
C3773,50,Basic,29,571.97,34.5,11.7,6,1,1,1.3,1,1,1,50.7,2.6,0
C3774,72,Standard,19,853.44,44.0,-23.2,9,0,0,0.5,2,2,0,72.2,3.9,0
C3775,67,Basic,10,535.21,75.7,-28.2,3,2,1,6.1,0,0,3,45.1,3.6,1
C3776,22,Enterprise,5,2950.9,57.4,-0.1,14,1,1,2.8,0,2,0,74.5,2.2,0
C3777,64,Standard,39,983.7,60.8,14.2,6,0,0,5.5,1,0,1,76.0,5.0,0
C3778,66,Standard,24,835.13,36.6,-4.9,6,2,2,12.1,0,2,0,71.5,3.4,1
C3779,52,Standard,15,928.61,35.2,32.0,9,1,1,0.7,2,2,0,55.8,3.8,0
C3780,61,Standard,18,934.22,28.0,-4.2,7,0,0,0.5,0,0,0,46.9,3.4,0
C3781,51,Standard,1,923.8,48.1,-5.0,9,0,0,13.8,3,0,0,74.8,5.0,0
C3782,50,Premium,12,1463.91,41.2,11.8,10,0,0,0.9,2,0,1,77.0,4.7,0
C3783,72,Basic,4,456.75,62.1,25.5,8,0,0,1.9,3,0,0,36.8,4.6,0
C3784,38,Basic,4,549.9,60.9,-38.7,11,3,2,6.3,9,1,0,92.2,4.8,1
C3785,34,Basic,21,540.94,50.4,-33.0,5,1,0,0.9,1,0,0,37.2,4.4,0
C3786,39,Standard,48,940.39,32.1,-12.8,10,1,1,4.4,1,0,0,30.2,4.2,0
C3787,65,Basic,10,545.24,31.4,74.0,5,1,1,5.4,3,1,2,65.8,3.7,0
C3788,54,Standard,4,837.56,24.3,-11.5,7,0,0,2.4,1,5,0,79.5,3.1,1
C3789,32,Premium,20,1436.36,34.8,-8.0,10,0,0,2.3,0,2,2,23.8,3.6,1
C3790,52,Premium,40,1472.15,32.1,10.5,8,2,0,0.9,0,2,0,68.3,2.3,0
C3791,45,Standard,27,879.81,51.4,19.4,6,1,0,3.4,0,0,1,79.3,3.4,0
C3792,24,Standard,40,875.55,40.5,-0.8,6,2,1,0.8,1,0,1,98.0,3.0,0
C3793,49,Basic,15,510.1,38.3,24.1,13,1,1,1.1,5,1,1,73.8,4.8,0
C3794,28,Standard,27,943.61,43.0,-34.8,9,3,1,3.2,0,1,1,68.1,5.0,0
C3795,27,Premium,3,1487.24,44.8,-24.2,10,1,1,1.1,1,0,0,88.0,4.3,0
C3796,26,Basic,8,466.39,37.5,24.1,9,4,0,2.2,7,0,1,92.3,3.5,0
C3797,31,Standard,9,931.52,41.0,-4.7,6,2,0,10.5,2,0,0,88.6,3.9,0
C3798,30,Premium,14,1487.72,52.7,-36.6,8,1,1,3.2,0,0,1,59.7,2.6,0
C3799,74,Premium,52,1503.29,55.2,-38.1,6,2,1,4.9,1,1,0,37.7,4.4,1
C3800,42,Basic,41,485.7,31.9,-25.3,7,0,0,4.2,1,2,0,39.8,3.9,1
C3801,19,Standard,2,912.6,42.1,-4.9,5,1,1,10.7,0,1,0,43.0,4.2,0
C3802,52,Basic,3,458.44,64.0,6.7,4,2,1,0.5,13,0,0,87.9,3.6,0
C3803,24,Basic,8,528.05,64.4,-13.2,8,2,2,0.7,2,0,0,48.3,2.7,0
C3804,38,Enterprise,6,2997.69,62.2,4.6,4,4,0,4.1,2,0,0,18.2,3.8,1
C3805,35,Premium,19,1468.43,49.1,-15.9,7,2,0,6.6,15,0,0,32.8,5.0,1
C3806,20,Premium,46,1520.24,41.5,25.6,7,0,0,4.8,3,0,0,53.5,3.9,0
C3807,59,Basic,65,468.39,25.2,58.8,7,1,1,0.6,0,1,0,75.7,4.9,0
C3808,71,Premium,21,1470.16,33.7,-14.8,9,0,0,4.0,2,0,0,75.4,3.2,0
C3809,56,Standard,36,850.95,43.3,7.0,10,1,1,3.5,4,1,0,90.0,4.8,0
C3810,58,Basic,14,430.86,53.2,5.0,11,2,0,2.7,3,1,1,66.4,5.0,0
C3811,66,Standard,4,920.37,50.2,-1.5,5,4,3,2.9,7,1,1,23.7,5.0,0
C3812,28,Basic,14,545.62,31.5,11.3,9,0,0,3.3,13,1,0,74.8,3.0,0
C3813,56,Premium,16,1480.98,38.9,7.0,7,1,1,0.7,0,0,0,69.9,3.1,0
C3814,41,Standard,27,867.06,62.9,-16.8,9,2,2,1.4,1,0,0,90.9,1.9,0
C3815,63,Basic,4,426.51,42.0,27.9,5,0,0,3.3,9,0,1,65.4,4.1,0
C3816,36,Basic,9,412.07,18.4,0.0,5,1,1,0.5,8,0,1,44.7,3.4,1
C3817,21,Basic,9,528.07,50.4,-14.6,4,1,0,4.3,0,0,0,32.1,5.0,0
C3818,43,Basic,64,420.04,39.5,56.1,8,2,0,4.8,3,0,1,57.9,4.4,0
C3819,55,Standard,11,853.24,27.7,-7.9,7,1,1,0.5,1,0,0,56.9,2.9,0
C3820,59,Premium,28,1510.34,46.7,1.4,8,2,2,1.2,3,0,0,51.0,4.9,0
C3821,49,Basic,27,502.59,41.5,-0.6,6,0,0,0.9,0,0,0,84.1,4.0,0
C3822,56,Basic,6,511.99,42.5,-8.2,10,1,1,0.8,4,0,0,70.4,2.5,0
C3823,62,Standard,16,899.28,45.1,6.2,5,0,0,1.6,1,0,0,78.6,3.8,0
C3824,63,Premium,44,1484.72,34.4,-26.1,6,1,0,4.9,4,0,3,91.2,4.6,0
C3825,53,Basic,12,453.49,44.5,9.9,5,1,1,1.8,0,1,0,69.6,3.3,0
C3826,57,Basic,58,473.63,34.7,-49.0,6,3,1,2.7,13,0,0,31.1,4.0,1
C3827,54,Standard,4,887.44,50.5,-37.5,4,1,1,0.5,1,0,2,52.0,3.3,1
C3828,50,Basic,1,423.39,91.3,40.6,4,0,0,3.3,2,0,0,56.6,3.1,1
C3829,53,Basic,44,467.55,36.8,-36.4,4,1,1,20.0,1,0,0,96.9,4.2,0
C3830,20,Premium,37,1484.11,63.1,-54.0,13,1,1,4.6,3,1,0,59.8,3.5,1
C3831,26,Standard,72,871.44,43.3,-35.8,8,1,1,2.3,0,0,1,98.0,1.3,0
C3832,25,Standard,22,885.3,44.9,38.5,7,0,0,2.2,1,1,2,50.2,4.1,0
C3833,50,Premium,55,1525.75,42.0,-49.8,5,2,2,9.0,8,0,0,32.8,3.9,1
C3834,23,Standard,35,930.66,36.6,-28.9,7,1,0,1.8,2,0,0,76.0,3.7,0
C3835,58,Basic,37,559.45,38.7,-41.5,8,2,0,4.5,1,2,0,68.4,3.8,1
C3836,56,Standard,16,838.68,68.9,-11.9,9,1,0,3.3,9,0,1,71.0,2.6,1
C3837,21,Basic,9,482.17,34.4,-15.9,8,0,0,3.4,3,0,0,66.0,4.3,0
C3838,30,Basic,54,548.1,56.5,-17.0,9,0,0,0.5,2,0,0,97.4,3.6,0
C3839,66,Standard,11,829.17,40.0,41.4,10,0,0,3.8,11,1,0,59.7,4.0,0
C3840,19,Premium,15,1451.95,26.5,-35.0,6,1,1,3.6,4,0,2,41.4,5.0,0
C3841,22,Enterprise,11,2974.37,44.3,-7.6,6,1,0,4.7,4,0,0,53.4,4.3,1
C3842,61,Standard,16,980.77,76.4,3.5,5,5,0,4.0,1,1,0,54.7,2.5,1
C3843,44,Basic,12,460.02,54.0,-29.5,7,0,0,7.4,3,0,1,59.9,4.3,0
C3844,49,Basic,1,542.35,22.3,7.2,9,0,0,20.0,2,0,1,56.2,4.0,0
C3845,38,Premium,42,1497.88,52.6,-15.0,8,1,1,0.7,2,0,1,84.9,4.7,0
C3846,25,Standard,11,853.14,41.0,4.4,8,1,1,7.7,0,0,0,77.7,4.1,0
C3847,55,Standard,17,1010.99,32.4,-7.7,7,1,1,1.2,1,1,0,64.9,4.7,0
C3848,25,Premium,2,1506.79,39.6,-56.3,8,1,1,1.1,15,2,0,78.4,1.6,1
C3849,67,Premium,1,1514.05,32.8,27.7,5,1,0,0.9,6,0,0,73.3,4.0,0
C3850,20,Premium,5,1520.38,27.1,46.8,8,1,1,2.8,3,1,0,67.9,4.1,0
C3851,71,Basic,24,517.28,35.8,-9.4,7,2,1,2.6,2,0,1,86.8,3.2,0
C3852,61,Premium,2,1585.08,37.7,-27.4,3,0,0,6.7,0,1,0,82.7,3.0,1
C3853,20,Premium,47,1570.44,37.4,32.7,1,1,0,2.0,3,0,0,52.3,3.5,0
C3854,39,Basic,4,461.74,39.3,42.3,6,0,0,5.4,1,1,0,78.9,4.8,0
C3855,23,Standard,4,979.75,36.7,-9.2,11,2,1,12.8,3,0,0,71.3,4.0,0
C3856,19,Basic,4,470.99,43.8,-10.5,4,0,0,0.8,11,0,1,69.4,3.4,0
C3857,40,Enterprise,1,3011.89,62.7,-7.0,9,3,0,0.5,6,0,1,79.0,4.8,0
C3858,61,Basic,29,440.94,27.8,-46.9,2,1,1,1.5,12,0,1,57.3,2.7,1
C3859,19,Standard,41,940.46,48.3,-12.3,5,2,0,11.1,7,0,0,84.4,4.3,0
C3860,55,Basic,19,486.71,48.2,37.9,11,0,0,5.3,0,0,0,52.0,3.6,0
C3861,34,Premium,4,1453.02,33.0,-9.2,6,0,0,2.1,0,0,0,79.2,4.2,0
C3862,52,Basic,6,546.54,58.9,-31.0,10,2,0,0.5,4,1,2,59.6,2.4,1
C3863,51,Basic,12,556.45,28.1,7.4,5,1,1,1.2,4,0,0,81.2,5.0,0
C3864,40,Standard,61,957.8,52.7,-21.7,2,2,2,7.6,1,0,1,65.6,5.0,0
C3865,47,Enterprise,5,2938.08,45.1,-6.7,4,3,2,0.6,0,0,0,84.7,3.2,0
C3866,69,Basic,26,561.94,32.6,-36.7,5,2,0,3.7,5,1,0,66.0,2.8,1
C3867,25,Basic,11,486.98,63.1,-30.9,7,0,0,3.3,0,0,1,14.2,4.7,0
C3868,39,Premium,7,1581.06,27.6,13.4,4,1,1,1.3,4,0,1,71.9,4.4,1
C3869,61,Standard,12,924.0,59.6,-2.1,8,1,1,3.1,0,0,1,52.5,2.2,1
C3870,53,Enterprise,1,3009.05,36.8,-24.4,6,1,1,4.7,0,0,2,87.9,4.1,0
C3871,22,Basic,32,499.34,41.1,-2.0,8,2,2,0.5,3,1,0,58.2,5.0,1
C3872,30,Standard,5,898.45,32.2,-20.2,3,1,1,5.6,3,3,1,94.4,4.5,1
C3873,46,Basic,25,471.82,37.6,-24.6,6,3,3,2.2,4,0,1,50.0,4.4,1
C3874,48,Basic,1,456.28,54.7,24.1,9,0,0,0.9,0,1,1,40.7,5.0,0
C3875,64,Standard,62,884.49,47.7,14.6,5,4,2,2.7,2,0,0,90.4,3.0,0
C3876,74,Standard,4,946.64,67.4,-5.5,8,1,0,0.5,0,0,0,67.3,4.0,0
C3877,72,Premium,42,1443.14,33.6,-1.4,7,1,1,6.5,11,1,0,36.5,5.0,0
C3878,33,Basic,33,552.63,39.6,-5.2,5,0,0,17.0,7,0,0,60.2,2.9,0
C3879,59,Standard,68,904.74,48.6,7.2,7,2,1,4.0,3,0,0,84.0,3.2,0
C3880,47,Standard,12,930.26,48.7,-25.0,7,0,0,1.3,2,0,1,77.7,3.2,0
C3881,74,Enterprise,25,3032.33,40.5,16.6,8,2,0,7.8,1,0,3,68.0,5.0,0
C3882,72,Basic,9,536.13,31.2,3.8,5,0,0,1.3,6,0,1,89.8,4.5,0
C3883,33,Basic,4,499.9,60.3,-11.6,8,2,1,1.6,2,0,0,45.6,4.2,0
C3884,29,Standard,11,901.09,33.6,-17.2,8,0,0,8.9,0,3,0,88.5,2.6,1
C3885,34,Standard,3,934.76,37.2,16.0,6,2,1,3.4,3,2,0,63.0,2.7,1
C3886,33,Basic,72,457.35,95.9,-8.8,6,1,1,1.7,7,0,1,63.0,3.6,0
C3887,29,Enterprise,2,2951.22,40.5,-22.5,6,0,0,2.0,3,0,1,77.1,4.0,0
C3888,25,Basic,17,480.41,47.4,-14.6,8,0,0,4.0,0,0,1,69.7,3.5,0
C3889,37,Premium,19,1510.52,32.6,14.2,8,0,0,3.7,3,1,1,76.7,3.1,0
C3890,20,Basic,15,575.83,40.2,-45.3,10,1,1,1.6,5,0,1,77.9,3.4,0
C3891,33,Standard,21,900.92,53.8,-13.9,8,0,0,0.5,5,1,0,62.4,2.6,0
C3892,47,Enterprise,2,3079.01,64.3,21.8,4,0,0,1.9,3,0,0,68.9,4.9,0
C3893,62,Basic,16,519.62,35.6,-9.2,7,1,1,3.9,5,0,0,62.9,2.9,0
C3894,40,Enterprise,6,2980.86,27.3,1.8,6,0,0,1.1,0,1,0,53.3,4.3,0
C3895,45,Standard,56,944.88,48.2,22.2,7,0,0,7.5,1,0,0,89.0,3.8,0
C3896,68,Enterprise,28,2989.29,29.0,17.3,7,2,1,1.5,1,0,0,34.6,3.2,0
C3897,57,Standard,71,909.05,46.6,-16.0,11,1,1,0.8,1,1,3,95.0,4.1,0
C3898,71,Basic,1,445.55,41.4,-8.3,4,1,1,1.9,4,1,0,62.9,4.4,0
C3899,22,Basic,6,438.65,26.6,17.6,6,2,2,0.9,2,0,0,71.3,3.9,0
C3900,37,Basic,4,521.15,40.6,18.5,6,0,0,2.1,2,2,0,89.4,4.0,0
C3901,57,Basic,1,543.15,33.1,-7.2,8,0,0,0.5,3,1,1,71.0,2.5,1
C3902,73,Basic,5,576.83,67.9,-6.3,5,3,3,2.0,2,1,1,60.3,3.9,1
C3903,61,Basic,22,466.63,39.0,1.7,6,3,1,4.7,13,0,0,80.8,4.7,0
C3904,18,Standard,5,957.55,52.3,29.2,9,2,0,1.2,0,0,0,51.0,4.9,0
C3905,74,Premium,14,1551.58,44.6,21.7,7,3,0,14.5,1,1,0,98.0,4.5,0
C3906,47,Basic,43,479.35,50.4,12.3,4,0,0,0.7,16,0,0,72.4,4.0,0
C3907,38,Basic,23,554.52,62.2,-32.0,9,1,0,1.5,10,1,0,69.5,5.0,0
C3908,37,Standard,10,936.77,33.2,-11.9,4,0,0,2.4,7,0,0,43.6,3.7,0
C3909,23,Basic,9,544.69,35.1,-10.6,10,2,0,6.5,0,1,0,60.9,4.3,0
C3910,39,Basic,12,585.69,37.9,30.5,10,0,0,2.0,6,0,0,86.9,4.7,0
C3911,35,Basic,3,543.03,61.9,-11.0,6,4,1,4.7,0,0,0,43.9,4.6,0
C3912,25,Enterprise,20,2913.52,53.4,26.3,8,0,0,0.5,0,1,0,48.9,3.7,0
C3913,56,Premium,9,1511.9,41.8,-19.3,5,2,0,0.5,0,0,0,35.6,3.4,1
C3914,49,Standard,38,836.33,40.1,-17.3,11,1,0,0.5,3,0,1,61.8,4.4,0
C3915,50,Standard,28,905.06,38.4,7.0,6,2,2,0.5,4,1,1,62.6,2.8,1
C3916,70,Standard,18,902.75,48.1,34.2,5,3,3,0.8,1,0,0,12.9,3.6,0
C3917,33,Standard,9,875.65,61.0,-10.3,7,2,0,3.2,4,0,0,69.7,3.6,0
C3918,29,Standard,4,857.9,49.1,-69.1,7,0,0,5.5,2,0,1,60.7,3.1,1
C3919,55,Standard,29,877.79,43.9,-44.1,9,0,0,2.9,14,1,0,80.0,3.9,0
C3920,69,Basic,13,485.51,51.0,2.4,8,1,1,0.5,1,0,0,75.4,4.5,0
C3921,51,Basic,5,493.73,36.8,-41.9,6,0,0,4.3,4,1,0,65.5,4.1,0
C3922,31,Standard,4,903.22,64.1,-26.6,7,2,1,2.8,0,1,2,85.3,5.0,1
C3923,53,Premium,3,1522.41,64.0,-4.7,4,1,0,1.3,0,0,1,69.2,3.4,0
C3924,50,Standard,30,886.5,43.2,-66.2,6,0,0,0.7,3,0,0,81.9,3.3,0
C3925,40,Premium,5,1550.19,35.9,-14.5,6,1,1,0.5,1,0,0,63.5,3.4,0
C3926,67,Enterprise,14,2997.47,35.9,-34.1,8,2,2,2.4,9,1,1,74.5,3.3,1
C3927,62,Basic,12,535.98,39.8,-42.5,4,1,1,6.4,0,1,0,53.4,3.8,1
C3928,19,Standard,17,886.82,47.1,-25.1,11,3,1,0.5,11,0,0,86.5,3.9,0
C3929,58,Standard,41,1008.75,26.3,-31.7,9,2,2,0.5,0,0,1,77.7,5.0,0
C3930,38,Enterprise,40,3017.69,41.4,6.7,2,1,1,1.1,4,0,0,95.5,5.0,0
C3931,19,Enterprise,11,3064.41,54.2,24.9,6,4,2,1.7,7,2,1,41.6,5.0,1
C3932,44,Standard,1,871.24,39.2,-14.1,6,2,0,17.4,2,0,1,98.0,4.4,0
C3933,74,Basic,11,481.11,34.8,-19.9,9,1,1,2.7,4,0,0,49.6,3.4,1
C3934,26,Premium,18,1488.91,46.2,-15.4,10,0,0,6.2,1,0,0,31.4,3.4,0
C3935,18,Basic,16,597.92,41.6,-32.7,9,2,2,0.9,2,1,3,81.7,2.5,1
C3936,28,Premium,21,1490.49,50.9,-37.2,2,1,0,8.4,0,1,0,78.8,3.1,1
C3937,20,Enterprise,3,2966.06,31.4,-46.1,5,1,0,4.8,1,0,0,44.0,3.5,1
C3938,69,Standard,20,951.04,46.5,-38.2,11,2,0,1.4,8,0,0,67.0,4.9,1
C3939,40,Standard,4,901.35,55.3,35.8,8,1,0,4.9,4,0,0,85.2,4.2,0
C3940,43,Standard,27,890.28,23.0,-22.3,9,1,0,7.6,7,1,0,55.5,4.5,0
C3941,21,Standard,8,874.59,61.0,-78.5,7,4,3,1.6,2,1,0,60.4,4.3,1
C3942,35,Basic,24,518.55,47.0,-19.7,7,2,2,6.2,0,0,2,74.7,3.7,1
C3943,72,Premium,1,1541.51,35.7,-44.8,6,3,0,2.1,9,1,0,63.8,4.4,1
C3944,23,Enterprise,10,3030.52,61.9,-3.5,9,1,0,4.8,13,0,1,62.6,4.7,0
C3945,52,Enterprise,24,2979.83,23.1,-6.2,4,1,1,1.2,7,0,1,58.2,3.4,1
C3946,39,Basic,5,459.49,33.9,-3.6,8,1,1,4.1,3,2,0,86.6,5.0,0
C3947,60,Premium,31,1338.24,40.4,-6.0,8,2,2,7.3,2,2,0,72.2,3.6,0
C3948,32,Premium,19,1461.18,27.7,-14.3,5,1,1,2.3,9,0,1,50.9,3.0,1
C3949,39,Basic,17,484.11,42.7,-41.4,3,0,0,5.3,2,1,1,72.7,2.9,1
C3950,54,Basic,8,496.64,40.2,-6.9,5,1,0,2.8,3,0,0,84.4,3.8,0
C3951,69,Basic,13,488.17,31.7,20.5,6,0,0,6.6,2,1,0,74.5,4.4,0
C3952,59,Enterprise,18,3111.04,49.5,40.3,11,0,0,0.9,0,0,0,72.7,3.6,0
C3953,29,Standard,12,918.65,52.4,-10.9,9,2,2,0.5,8,0,0,81.9,4.1,0
C3954,64,Premium,23,1449.49,65.6,-8.2,4,0,0,3.9,5,0,3,45.1,2.9,0
C3955,66,Basic,11,525.22,40.7,7.5,7,1,1,5.3,2,0,2,75.6,4.2,0
C3956,59,Premium,4,1514.66,30.9,32.3,15,2,1,0.5,0,1,0,81.1,4.4,0
C3957,55,Basic,4,457.0,32.3,-17.2,11,2,2,3.8,0,1,0,63.5,3.5,0
C3958,35,Standard,1,910.55,58.8,12.3,8,0,0,0.8,4,1,0,65.2,2.6,0
C3959,62,Standard,7,920.21,44.6,-25.6,6,2,0,16.0,11,0,0,60.4,2.8,1
C3960,52,Basic,27,539.98,41.6,3.2,6,1,1,5.3,2,0,0,52.2,4.0,0
C3961,47,Premium,31,1427.97,56.0,19.3,10,2,2,0.6,2,0,1,56.9,4.5,0
C3962,41,Basic,4,524.92,36.4,-37.3,6,0,0,2.3,4,0,0,57.0,2.7,1
C3963,59,Standard,63,955.4,62.1,-18.1,4,2,0,5.4,7,0,0,61.6,4.0,0
C3964,47,Standard,13,974.51,37.7,18.9,8,1,1,2.6,6,0,2,47.6,2.5,0
C3965,31,Standard,49,849.96,54.5,10.4,4,4,2,13.5,5,0,0,57.7,5.0,0
C3966,23,Basic,24,493.16,44.0,20.9,8,1,0,2.0,1,0,1,98.0,4.6,0
C3967,20,Basic,25,497.04,45.4,16.2,9,0,0,7.6,0,0,0,83.9,4.9,0
C3968,33,Enterprise,1,3026.02,40.6,-13.5,10,0,0,0.5,0,1,1,89.5,4.4,0
C3969,24,Basic,4,492.41,61.9,50.0,7,0,0,2.8,13,1,0,50.8,4.2,1
